File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\RendererWaters.cpp,"RendererWaters::PrepareRendering(const Vector4 &clipPlane, const ICamera &camera)",33,24,14,3,4,0,5,21,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\RendererWaters.cpp,RendererWaters::RenderWater(Water *object),34,22,15,0,8,0,4,16,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\RendererWaters.cpp,RendererWaters::EndRendering(),5,4,2,0,0,0,1,3,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,"Water::Water(const Vector3 &position, const Vector3 &rotation)",2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,Water::~Water(),11,8,8,0,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,Water::Update(),12,11,5,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,Water::GenerateMesh(),30,24,16,3,5,0,1,2,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,"Water::StoreQuad1(std::vector<float> &vertices, const int &topLeft, const int &topRight, const int &bottomLeft, const int &bottomRight, const bool &mixed) const",24,21,13,2,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,"Water::StoreQuad2(std::vector<float> &vertices, const int &topLeft, const int &topRight, const int &bottomLeft, const int &bottomRight, const bool &mixed) const",24,21,13,2,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,"Water::StoreVertex(std::vector<float> &vertices, const int &index, const Vector2 &otherPoint1, const Vector2 &otherPoint2) const",27,24,16,2,3,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,"Water::Encode(const float &x, const float &z, const float &x2, const float &z2) const",6,6,6,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,"Water::GetHeight(const float &x, const float &z) const",9,8,8,1,1,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,Water::SetPosition(const Vector3 &position),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Water.cpp,Water::SetRotation(const Vector3 &rotation),3,3,3,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Waters.cpp,Waters::Waters(),1,1,1,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Waters.cpp,Waters::~Waters(),2,2,2,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\waters\Waters.cpp,Waters::Update(),5,5,3,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\worlds\Worlds.cpp,Worlds::Worlds(),7,7,7,0,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\worlds\Worlds.cpp,Worlds::~Worlds(),7,5,5,0,2,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\worlds\Worlds.cpp,Worlds::Update(),45,36,28,4,9,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\worlds\Worlds.cpp,Worlds::GetDayFactor(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\worlds\Worlds.cpp,Worlds::GetSunriseFactor(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\worlds\Worlds.cpp,Worlds::GetShadowFactor(),2,2,2,1,0,0,0,0,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\worlds\Worlds.cpp,Worlds::GetSunHeight(),2,2,2,1,0,1,0,1,
C:\Users\mattp\Documents\Flounder\Flounder.Core\src\worlds\Worlds.cpp,Worlds::GetStarIntensity(),2,2,2,1,0,0,0,0,
